%missing,AUC,Accuracy,F1-score,classifier,w_unlabelled
0.6,0.8638274447,0.865,0.855614973262,hardb_mlp,0.3
0.6,0.88992593334,0.8925,0.878873239437,clsdep_mlp,0.3
0.6,0.879616654989,0.8825,0.866096866097,mlp,0.4
0.6,0.925232709438,0.925,0.923469387755,hardb_mlp,0.4
0.6,0.850040036032,0.8525,0.834733893557,clsdep_mlp,0.4
0.6,0.874462015814,0.8775,0.859598853868,mlp,0.5
0.6,0.858822940647,0.86,0.850267379679,hardb_mlp,0.5
0.6,0.847612851566,0.85,0.832402234637,clsdep_mlp,0.5
0.6,0.834576118507,0.8375,0.814814814815,mlp,0.6
0.6,0.877289560605,0.875,0.880952380952,hardb_mlp,0.6
0.6,0.818511660494,0.8225,0.789317507418,clsdep_mlp,0.6
0.6,0.838229406466,0.8425,0.810810810811,mlp,0.7
0.6,0.873536182564,0.875,0.864864864865,hardb_mlp,0.7
0.6,0.871884696227,0.875,0.85632183908,clsdep_mlp,0.7
0.6,0.807601841657,0.8125,0.769230769231,mlp,0.8
0.6,0.865203683315,0.8675,0.852367688022,hardb_mlp,0.8
0.6,0.796541887699,0.8025,0.745980707395,clsdep_mlp,0.8
0.6,0.781077970173,0.7875,0.72131147541,mlp,0.9
0.6,0.87869082174,0.88,0.870967741935,hardb_mlp,0.9
0.6,0.750450405365,0.7575,0.673400673401,clsdep_mlp,0.9
0.6,0.714217796016,0.7225,0.604982206406,mlp,1.0
0.6,0.927810029026,0.9275,0.926208651399,hardb_mlp,1.0
0.6,0.716644980482,0.725,0.607142857143,clsdep_mlp,1.0
0.3,0.930537483735,0.93,0.929292929293,mlp,0.1
0.3,0.874411970774,0.8725,0.877108433735,hardb_mlp,0.1
0.3,0.874562105895,0.8725,0.877697841727,clsdep_mlp,0.1
0.3,0.942223000701,0.9425,0.94025974026,mlp,0.2
0.3,0.922655389851,0.9225,0.920716112532,hardb_mlp,0.2
0.3,0.835426884196,0.8325,0.843822843823,clsdep_mlp,0.2
0.3,0.947077369633,0.9475,0.945169712794,mlp,0.3
0.3,0.922805524972,0.9225,0.921119592875,hardb_mlp,0.3
0.3,0.939495545991,0.94,0.937172774869,clsdep_mlp,0.3
0.3,0.862476228606,0.865,0.848314606742,mlp,0.4
0.3,0.853668301471,0.855,0.844086021505,hardb_mlp,0.4
0.3,0.853668301471,0.855,0.844086021505,clsdep_mlp,0.4
0.3,0.951781603443,0.9525,0.949868073879,mlp,0.5
0.3,0.944500050045,0.945,0.942408376963,hardb_mlp,0.5
0.3,0.857471724552,0.86,0.842696629213,clsdep_mlp,0.5
0.3,0.877464718246,0.8775,0.874035989717,mlp,0.6
0.3,0.947077369633,0.9475,0.945169712794,hardb_mlp,0.6
0.3,0.929186267641,0.93,0.925925925926,clsdep_mlp,0.6
0.3,0.94404964468,0.945,0.941489361702,mlp,0.7
0.3,0.853668301471,0.855,0.844086021505,hardb_mlp,0.7
0.3,0.829421479331,0.8325,0.808022922636,clsdep_mlp,0.7
0.3,0.83958062256,0.8425,0.820512820513,mlp,0.8
0.3,0.876689020118,0.875,0.878640776699,hardb_mlp,0.8
0.3,0.931313181864,0.9325,0.927613941019,clsdep_mlp,0.8
0.3,0.938895005505,0.94,0.935828877005,mlp,0.9
0.3,0.874261835652,0.8725,0.876513317191,hardb_mlp,0.9
0.3,0.831848663797,0.835,0.810344827586,clsdep_mlp,0.9
0.3,0.826393754379,0.83,0.801169590643,mlp,1.0
0.3,0.944349914923,0.945,0.942105263158,hardb_mlp,1.0
0.3,0.944199779802,0.945,0.941798941799,clsdep_mlp,1.0
0.1,0.809478530678,0.805,0.826666666667,mlp,0.1
0.1,0.938744870383,0.94,0.935483870968,hardb_mlp,0.1
0.1,0.933114803323,0.9325,0.931989924433,clsdep_mlp,0.1
0.1,0.933264938445,0.9325,0.932330827068,mlp,0.2
0.1,0.867455710139,0.8675,0.863753213368,hardb_mlp,0.2
0.1,0.947077369633,0.9475,0.945169712794,clsdep_mlp,0.2
0.1,0.947077369633,0.9475,0.945169712794,mlp,0.3
0.1,0.863226904214,0.865,0.852459016393,hardb_mlp,0.3
0.1,0.954659193274,0.955,0.953125,clsdep_mlp,0.3
0.1,0.967095385847,0.9675,0.966057441253,mlp,0.4
0.1,0.949504554099,0.95,0.947643979058,hardb_mlp,0.4
0.1,0.94965468922,0.95,0.947916666667,clsdep_mlp,0.4
0.1,0.944500050045,0.945,0.942408376963,mlp,0.5
0.1,0.961940746672,0.9625,0.96062992126,hardb_mlp,0.5
0.1,0.954509058152,0.955,0.952879581152,clsdep_mlp,0.5
0.1,0.952081873686,0.9525,0.950391644909,mlp,0.6
0.1,0.954509058152,0.955,0.952879581152,hardb_mlp,0.6
0.1,0.959513562206,0.96,0.958115183246,clsdep_mlp,0.6
0.1,0.93934541087,0.94,0.936842105263,mlp,0.7
0.1,0.959213291963,0.96,0.957671957672,hardb_mlp,0.7
0.1,0.929486537884,0.93,0.926701570681,clsdep_mlp,0.7
0.1,0.951931738565,0.9525,0.950131233596,mlp,0.8
0.1,0.856245621059,0.8575,0.847184986595,hardb_mlp,0.8
0.1,0.934040636573,0.935,0.93085106383,clsdep_mlp,0.8
0.1,0.946777099389,0.9475,0.944591029024,mlp,0.9
0.1,0.964668201381,0.965,0.963541666667,hardb_mlp,0.9
0.1,0.954208787909,0.955,0.952380952381,clsdep_mlp,0.9
0.1,0.954358923031,0.955,0.952631578947,mlp,1.0
0.1,0.949204283855,0.95,0.94708994709,hardb_mlp,1.0
0.1,0.949354418977,0.95,0.947368421053,clsdep_mlp,1.0
0.9,0.889450505455,0.89,0.884816753927,mlp,0.1
0.9,0.5,0.485,0.653198653199,hardb_mlp,0.1
0.9,0.85822240016,0.86,0.846994535519,clsdep_mlp,0.1
0.9,0.794565108598,0.8,0.748427672956,mlp,0.2
0.9,0.74256831148,0.735,0.784552845528,hardb_mlp,0.2
0.9,0.789410469422,0.795,0.740506329114,clsdep_mlp,0.2
0.9,0.786833149835,0.7925,0.736507936508,mlp,0.3
0.9,0.5,0.485,0.653198653199,hardb_mlp,0.3
0.9,0.789410469422,0.795,0.740506329114,clsdep_mlp,0.3
0.9,0.789410469422,0.795,0.740506329114,mlp,0.4
0.9,0.768967070363,0.7625,0.800838574423,hardb_mlp,0.4
0.9,0.791837653888,0.7975,0.742857142857,clsdep_mlp,0.4
0.9,0.740441397258,0.7475,0.659932659933,mlp,0.5
0.9,0.807952156941,0.8025,0.829373650108,hardb_mlp,0.5
0.9,0.786983284956,0.7925,0.738170347003,clsdep_mlp,0.5
0.9,0.740441397258,0.7475,0.659932659933,mlp,0.6
0.9,0.842583324992,0.8425,0.838874680307,hardb_mlp,0.6
0.9,0.766214593134,0.7725,0.703583061889,clsdep_mlp,0.6
0.9,0.750450405365,0.7575,0.673400673401,mlp,0.7
0.9,0.771544389951,0.765,0.803347280335,hardb_mlp,0.7
0.9,0.737713942548,0.745,0.65306122449,clsdep_mlp,0.7
0.9,0.714668201381,0.7225,0.613240418118,mlp,0.8
0.9,0.771544389951,0.765,0.803347280335,hardb_mlp,0.8
0.9,0.5,0.515,0.0,clsdep_mlp,0.8
0.9,0.686317685917,0.695,0.557971014493,mlp,0.9
0.9,0.5,0.485,0.653198653199,hardb_mlp,0.9
0.9,0.5,0.515,0.0,clsdep_mlp,0.9
0.9,0.616129516565,0.6275,0.381742738589,mlp,1.0
0.9,0.924331898709,0.925,0.921052631579,hardb_mlp,1.0
0.9,0.585201681513,0.5975,0.296943231441,clsdep_mlp,1.0
0.7,0.896581923731,0.8975,0.89124668435,mlp,0.1
0.7,0.867155439896,0.8675,0.862337662338,hardb_mlp,0.1
0.7,0.909168251426,0.91,0.904761904762,clsdep_mlp,0.1
0.7,0.852292062857,0.8525,0.847545219638,mlp,0.2
0.7,0.867005304774,0.8675,0.861618798956,hardb_mlp,0.2
0.7,0.895981383245,0.8975,0.888888888889,clsdep_mlp,0.2
0.7,0.905840256231,0.9075,0.899182561308,mlp,0.3
0.7,0.891427284556,0.8925,0.885333333333,hardb_mlp,0.3
0.7,0.856545891302,0.8575,0.848806366048,clsdep_mlp,0.3
0.7,0.888249424482,0.89,0.879781420765,mlp,0.4
0.7,0.819487538785,0.815,0.835555555556,hardb_mlp,0.4
0.7,0.853818436593,0.855,0.844919786096,clsdep_mlp,0.4
0.7,0.89735762186,0.9,0.887005649718,mlp,0.5
0.7,0.867155439896,0.8675,0.862337662338,hardb_mlp,0.5
0.7,0.855945350816,0.8575,0.845528455285,clsdep_mlp,0.5
0.7,0.84611150035,0.85,0.822485207101,mlp,0.6
0.7,0.867455710139,0.8675,0.863753213368,hardb_mlp,0.6
0.7,0.843233910519,0.8475,0.816816816817,clsdep_mlp,0.6
0.7,0.836552897608,0.84,0.813953488372,mlp,0.7
0.7,0.88900010009,0.89,0.882978723404,hardb_mlp,0.7
0.7,0.789260334301,0.795,0.738853503185,clsdep_mlp,0.7
0.7,0.747873085777,0.755,0.668918918919,mlp,0.8
0.7,0.888699829847,0.89,0.881720430108,hardb_mlp,0.8
0.7,0.813357021319,0.8175,0.782089552239,clsdep_mlp,0.8
0.7,0.820788709839,0.825,0.790419161677,mlp,0.9
0.7,0.864553097788,0.8625,0.868105515588,hardb_mlp,0.9
0.7,0.783955560004,0.79,0.729032258065,clsdep_mlp,0.9
0.7,0.758182364128,0.765,0.686666666667,mlp,1.0
0.7,0.88900010009,0.89,0.882978723404,hardb_mlp,1.0
0.7,0.778800920829,0.785,0.720779220779,clsdep_mlp,1.0
%missing,AUC,Accuracy,F1-score,classifier,w_unlabelled
0.0,0.871984786308,0.87,0.875,mlp,0.1
0.0,0.867305575018,0.8675,0.863049095607,hardb_mlp,0.1
0.0,0.814182764488,0.81,0.829596412556,clsdep_mlp,0.1
0.0,0.933114803323,0.9325,0.931989924433,mlp,0.2
0.0,0.951931738565,0.9525,0.950131233596,hardb_mlp,0.2
0.0,0.86290161145,0.8625,0.860759493671,clsdep_mlp,0.2
0.0,0.952081873686,0.9525,0.950391644909,mlp,0.3
0.0,0.863527174457,0.865,0.854054054054,hardb_mlp,0.3
0.0,0.954659193274,0.955,0.953125,clsdep_mlp,0.3
0.0,0.949504554099,0.95,0.947643979058,mlp,0.4
0.0,0.894154739265,0.895,0.888888888889,hardb_mlp,0.4
0.0,0.952081873686,0.9525,0.950391644909,clsdep_mlp,0.4
0.0,0.946927234511,0.9475,0.944881889764,mlp,0.5
0.0,0.946927234511,0.9475,0.944881889764,hardb_mlp,0.5
0.0,0.95708637774,0.9575,0.955613577023,clsdep_mlp,0.5
0.0,0.863527174457,0.865,0.854054054054,mlp,0.6
0.0,0.860799719748,0.8625,0.850136239782,hardb_mlp,0.6
0.0,0.870633570213,0.87,0.869346733668,clsdep_mlp,0.6
0.0,0.952081873686,0.9525,0.950391644909,mlp,0.7
0.0,0.949504554099,0.95,0.947643979058,hardb_mlp,0.7
0.0,0.858372535282,0.86,0.847826086957,clsdep_mlp,0.7
0.0,0.949504554099,0.95,0.947643979058,mlp,0.8
0.0,0.954509058152,0.955,0.952879581152,hardb_mlp,0.8
0.0,0.875187668902,0.875,0.872448979592,clsdep_mlp,0.8
0.0,0.946777099389,0.9475,0.944591029024,mlp,0.9
0.0,0.946927234511,0.9475,0.944881889764,hardb_mlp,0.9
0.0,0.871108998098,0.8725,0.862533692722,clsdep_mlp,0.9
0.0,0.949354418977,0.95,0.947368421053,mlp,1.0
0.0,0.951931738565,0.9525,0.950131233596,hardb_mlp,1.0
0.0,0.949504554099,0.95,0.947643979058,clsdep_mlp,1.0
0.5,0.944500050045,0.945,0.942408376963,mlp,0.1
0.5,0.5,0.485,0.653198653199,hardb_mlp,0.1
0.5,0.821914723251,0.8175,0.837416481069,clsdep_mlp,0.1
0.5,0.865929336403,0.865,0.865671641791,mlp,0.2
0.5,0.930087078371,0.93,0.928205128205,hardb_mlp,0.2
0.5,0.944349914923,0.945,0.942105263158,clsdep_mlp,0.2
0.5,0.877940146132,0.88,0.867403314917,mlp,0.3
0.5,0.8712341107,0.87,0.871921182266,hardb_mlp,0.3
0.5,0.949504554099,0.95,0.947643979058,clsdep_mlp,0.3
0.5,0.850490441397,0.8525,0.837465564738,mlp,0.4
0.5,0.944349914923,0.945,0.942105263158,hardb_mlp,0.4
0.5,0.944349914923,0.945,0.942105263158,clsdep_mlp,0.4
0.5,0.936467821039,0.9375,0.933333333333,mlp,0.5
0.5,0.8712341107,0.87,0.871921182266,hardb_mlp,0.5
0.5,0.836552897608,0.84,0.813953488372,clsdep_mlp,0.5
0.5,0.858697828045,0.8625,0.837758112094,mlp,0.6
0.5,0.944349914923,0.945,0.942105263158,hardb_mlp,0.6
0.5,0.915699129216,0.9175,0.909589041096,clsdep_mlp,0.6
0.5,0.845961365229,0.85,0.821428571429,mlp,0.7
0.5,0.944349914923,0.945,0.942105263158,hardb_mlp,0.7
0.5,0.835652086878,0.84,0.807228915663,clsdep_mlp,0.7
0.5,0.790011009909,0.795,0.746913580247,mlp,0.8
0.5,0.944349914923,0.945,0.942105263158,hardb_mlp,0.8
0.5,0.815483935542,0.82,0.781818181818,clsdep_mlp,0.8
0.5,0.797742968672,0.8025,0.758409785933,mlp,0.9
0.5,0.868206385747,0.8675,0.867167919799,hardb_mlp,0.9
0.5,0.786532879592,0.7925,0.733118971061,clsdep_mlp,0.9
0.5,0.827769992994,0.8325,0.795107033639,mlp,1.0
0.5,0.883995596036,0.885,0.877659574468,hardb_mlp,1.0
0.5,0.765914322891,0.7725,0.699669966997,clsdep_mlp,1.0
0.2,0.935692122911,0.935,0.934673366834,mlp,0.1
0.2,0.85822240016,0.86,0.846994535519,hardb_mlp,0.1
0.2,0.874562105895,0.8725,0.877697841727,clsdep_mlp,0.1
0.2,0.954659193274,0.955,0.953125,mlp,0.2
0.2,0.899309378441,0.9,0.894736842105,hardb_mlp,0.2
0.2,0.954809328396,0.955,0.953367875648,clsdep_mlp,0.2
0.2,0.871834651186,0.87,0.874396135266,mlp,0.3
0.2,0.949504554099,0.95,0.947643979058,hardb_mlp,0.3
0.2,0.952081873686,0.9525,0.950391644909,clsdep_mlp,0.3
0.2,0.944349914923,0.945,0.942105263158,mlp,0.4
0.2,0.915849264338,0.9175,0.910081743869,hardb_mlp,0.4
0.2,0.937068361525,0.9375,0.934725848564,clsdep_mlp,0.4
0.2,0.954659193274,0.955,0.953125,mlp,0.5
0.2,0.946777099389,0.9475,0.944591029024,hardb_mlp,0.5
0.2,0.858522670403,0.86,0.848648648649,clsdep_mlp,0.5
0.2,0.932063857472,0.9325,0.929503916449,mlp,0.6
0.2,0.949504554099,0.95,0.947643979058,hardb_mlp,0.6
0.2,0.858522670403,0.86,0.848648648649,clsdep_mlp,0.6
0.2,0.944349914923,0.945,0.942105263158,mlp,0.7
0.2,0.858522670403,0.86,0.848648648649,hardb_mlp,0.7
0.2,0.858072265039,0.86,0.846153846154,clsdep_mlp,0.7
0.2,0.949504554099,0.95,0.947643979058,mlp,0.8
0.2,0.858522670403,0.86,0.848648648649,hardb_mlp,0.8
0.2,0.949504554099,0.95,0.947643979058,clsdep_mlp,0.8
0.2,0.951781603443,0.9525,0.949868073879,mlp,0.9
0.2,0.959663697328,0.96,0.958333333333,hardb_mlp,0.9
0.2,0.944349914923,0.945,0.942105263158,clsdep_mlp,0.9
0.2,0.884771294165,0.8875,0.872521246459,mlp,1.0
0.2,0.949504554099,0.95,0.947643979058,hardb_mlp,1.0
0.2,0.8451856671,0.8475,0.83008356546,clsdep_mlp,1.0
0.4,0.950105094585,0.95,0.948717948718,mlp,0.1
0.4,0.930537483735,0.93,0.929292929293,hardb_mlp,0.1
0.4,0.5,0.485,0.653198653199,clsdep_mlp,0.1
0.4,0.794014613152,0.79,0.810810810811,mlp,0.2
0.4,0.871684516064,0.87,0.873786407767,hardb_mlp,0.2
0.4,0.791437293564,0.7875,0.808126410835,clsdep_mlp,0.2
0.4,0.928110299269,0.9275,0.926952141058,mlp,0.3
0.4,0.932964668201,0.9325,0.93164556962,hardb_mlp,0.3
0.4,0.8525923331,0.8525,0.849104859335,clsdep_mlp,0.3
0.4,0.908267440697,0.91,0.901639344262,mlp,0.4
0.4,0.863952557302,0.8625,0.865525672372,hardb_mlp,0.4
0.4,0.881268141327,0.8825,0.87399463807,clsdep_mlp,0.4
0.4,0.85079071164,0.8525,0.839237057221,mlp,0.5
0.4,0.845010509459,0.845,0.841025641026,hardb_mlp,0.5
0.4,0.859573616255,0.86,0.854166666667,clsdep_mlp,0.5
0.4,0.887799019117,0.89,0.877777777778,mlp,0.6
0.4,0.856245621059,0.8575,0.847184986595,hardb_mlp,0.6
0.4,0.897808027225,0.9,0.888888888889,clsdep_mlp,0.6
0.4,0.900085076569,0.9025,0.890756302521,mlp,0.7
0.4,0.845010509459,0.845,0.841025641026,hardb_mlp,0.7
0.4,0.882043839456,0.885,0.868571428571,clsdep_mlp,0.7
0.4,0.873686317686,0.875,0.865591397849,mlp,0.8
0.4,0.849864878391,0.85,0.845360824742,hardb_mlp,0.8
0.4,0.858973075768,0.86,0.851063829787,clsdep_mlp,0.8
0.4,0.861250125113,0.8625,0.85254691689,mlp,0.9
0.4,0.853668301471,0.855,0.844086021505,hardb_mlp,0.9
0.4,0.837153438094,0.84,0.818181818182,clsdep_mlp,0.9
0.4,0.870208187369,0.8725,0.857938718663,mlp,1.0
0.4,0.886572915624,0.8875,0.880636604775,hardb_mlp,1.0
0.4,0.837153438094,0.84,0.818181818182,clsdep_mlp,1.0
1.0,0.5,0.515,0.0,mlp,0.1
1.0,0.5,0.515,0.0,hardb_mlp,0.1
1.0,0.5,0.515,0.0,clsdep_mlp,0.1
1.0,0.5,0.515,0.0,mlp,0.2
1.0,0.5,0.515,0.0,hardb_mlp,0.2
1.0,0.5,0.515,0.0,clsdep_mlp,0.2
1.0,0.5,0.515,0.0,mlp,0.3
1.0,0.5,0.515,0.0,hardb_mlp,0.3
1.0,0.5,0.515,0.0,clsdep_mlp,0.3
1.0,0.5,0.515,0.0,mlp,0.4
1.0,0.5,0.515,0.0,hardb_mlp,0.4
1.0,0.5,0.515,0.0,clsdep_mlp,0.4
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,hardb_mlp,0.5
1.0,0.5,0.515,0.0,clsdep_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.6
1.0,0.5,0.515,0.0,hardb_mlp,0.6
1.0,0.5,0.515,0.0,clsdep_mlp,0.6
1.0,0.5,0.515,0.0,mlp,0.7
1.0,0.5,0.515,0.0,hardb_mlp,0.7
1.0,0.5,0.515,0.0,clsdep_mlp,0.7
1.0,0.5,0.515,0.0,mlp,0.8
1.0,0.5,0.515,0.0,hardb_mlp,0.8
1.0,0.5,0.515,0.0,clsdep_mlp,0.8
1.0,0.5,0.515,0.0,mlp,0.9
1.0,0.5,0.515,0.0,hardb_mlp,0.9
1.0,0.5,0.515,0.0,clsdep_mlp,0.9
1.0,0.5,0.515,0.0,mlp,1.0
1.0,0.5,0.515,0.0,hardb_mlp,1.0
1.0,0.5,0.515,0.0,clsdep_mlp,1.0
0.8,0.876113502152,0.8775,0.867924528302,mlp,0.1
0.8,0.5,0.485,0.653198653199,hardb_mlp,0.1
0.8,0.785957361625,0.78,0.812765957447,clsdep_mlp,0.1
0.8,0.859748773897,0.8625,0.844192634561,mlp,0.2
0.8,0.770793714343,0.765,0.799145299145,hardb_mlp,0.2
0.8,0.852917625863,0.855,0.839779005525,clsdep_mlp,0.2
0.8,0.867480732659,0.87,0.85393258427,mlp,0.3
0.8,0.853493143829,0.8525,0.853598014888,hardb_mlp,0.3
0.8,0.872485236713,0.875,0.859550561798,clsdep_mlp,0.3
0.8,0.854293864478,0.8575,0.835734870317,mlp,0.4
0.8,0.855169652687,0.855,0.852040816327,hardb_mlp,0.4
0.8,0.837453708338,0.84,0.820224719101,clsdep_mlp,0.4
0.8,0.823516164548,0.8275,0.795252225519,mlp,0.5
0.8,0.907041337203,0.9075,0.903394255875,hardb_mlp,0.5
0.8,0.83487638875,0.8375,0.816901408451,clsdep_mlp,0.5
0.8,0.841557401661,0.845,0.81976744186,mlp,0.6
0.8,0.857922129917,0.86,0.845303867403,hardb_mlp,0.6
0.8,0.851416274647,0.855,0.830409356725,clsdep_mlp,0.6
0.8,0.758632769493,0.765,0.692810457516,mlp,0.7
0.8,0.879291362226,0.88,0.873684210526,hardb_mlp,0.7
0.8,0.588379541587,0.6,0.327731092437,clsdep_mlp,0.7
0.8,0.740141127014,0.7475,0.655290102389,mlp,0.8
0.8,0.887924131719,0.8875,0.886075949367,hardb_mlp,0.8
0.8,0.698453608247,0.7075,0.568265682657,clsdep_mlp,0.8
0.8,0.664948453608,0.675,0.496124031008,mlp,0.9
0.8,0.85822240016,0.86,0.846994535519,hardb_mlp,0.9
0.8,0.670103092784,0.68,0.507692307692,clsdep_mlp,0.9
0.8,0.610824742268,0.6225,0.362869198312,mlp,1.0
0.8,0.858973075768,0.86,0.851063829787,hardb_mlp,1.0
0.8,0.5,0.515,0.0,clsdep_mlp,1.0
0.6,0.809778800921,0.805,0.828193832599,mlp,0.1
0.6,0.778675808227,0.7725,0.807610993658,hardb_mlp,0.1
0.6,0.831773596237,0.8275,0.845637583893,clsdep_mlp,0.1
0.6,0.868381543389,0.87,0.858695652174,mlp,0.2
0.6,0.918101291162,0.9175,0.916876574307,hardb_mlp,0.2
0.6,0.853668301471,0.855,0.844086021505,clsdep_mlp,0.2
0.6,0.858522670403,0.86,0.848648648649,mlp,0.3
0.6,0.866705034531,0.8675,0.860158311346,hardb_mlp,0.3
0.6,0.877189470523,0.88,0.863636363636,clsdep_mlp,0.3
0.6,0.87218496647,0.875,0.857954545455,mlp,0.4
0.6,0.880342308077,0.88,0.878172588832,hardb_mlp,0.4
0.6,0.850190171154,0.8525,0.8356545961,clsdep_mlp,0.4
0.6,0.877039335402,0.88,0.862857142857,mlp,0.5
0.6,0.927659893905,0.9275,0.925831202046,hardb_mlp,0.5
0.6,0.850190171154,0.8525,0.8356545961,clsdep_mlp,0.5
0.6,0.826093484136,0.83,0.798816568047,mlp,0.6
0.6,0.858822940647,0.86,0.850267379679,hardb_mlp,0.6
0.6,0.847612851566,0.85,0.832402234637,clsdep_mlp,0.6
0.6,0.807601841657,0.8125,0.769230769231,mlp,0.7
0.6,0.863527174457,0.865,0.854054054054,hardb_mlp,0.7
0.6,0.802447202482,0.8075,0.761609907121,clsdep_mlp,0.7
0.6,0.765914322891,0.7725,0.699669966997,mlp,0.8
0.6,0.851241117005,0.8525,0.8418230563,hardb_mlp,0.8
0.6,0.863552196977,0.8675,0.842729970326,clsdep_mlp,0.8
0.6,0.729831848664,0.7375,0.636678200692,mlp,0.9
0.6,0.935091582424,0.935,0.933333333333,hardb_mlp,0.9
0.6,0.773646281653,0.78,0.712418300654,clsdep_mlp,0.9
0.6,0.8171604444,0.8225,0.777429467085,mlp,1.0
0.6,0.881843659293,0.88,0.884057971014,hardb_mlp,1.0
0.6,0.714067660895,0.7225,0.602150537634,clsdep_mlp,1.0
0.3,0.94495045541,0.945,0.943298969072,mlp,0.1
0.3,0.927509758783,0.9275,0.925449871465,hardb_mlp,0.1
0.3,0.949804824342,0.95,0.948186528497,clsdep_mlp,0.1
0.3,0.896556901211,0.895,0.89756097561,mlp,0.2
0.3,0.851241117005,0.8525,0.8418230563,hardb_mlp,0.2
0.3,0.932964668201,0.9325,0.93164556962,clsdep_mlp,0.2
0.3,0.87683915524,0.875,0.87922705314,mlp,0.3
0.3,0.860649584626,0.8625,0.849315068493,hardb_mlp,0.3
0.3,0.865954358923,0.8675,0.856368563686,clsdep_mlp,0.3
0.3,0.956936242618,0.9575,0.955380577428,mlp,0.4
0.3,0.873961565409,0.8725,0.875305623472,hardb_mlp,0.4
0.3,0.944500050045,0.945,0.942408376963,clsdep_mlp,0.4
0.3,0.867330597538,0.87,0.853107344633,mlp,0.5
0.3,0.850940846762,0.8525,0.840108401084,hardb_mlp,0.5
0.3,0.941772595336,0.9425,0.939313984169,clsdep_mlp,0.5
0.3,0.944349914923,0.945,0.942105263158,mlp,0.6
0.3,0.935091582424,0.935,0.933333333333,hardb_mlp,0.6
0.3,0.870633570213,0.87,0.869346733668,clsdep_mlp,0.6
0.3,0.934791312181,0.935,0.932642487047,mlp,0.7
0.3,0.954509058152,0.955,0.952879581152,hardb_mlp,0.7
0.3,0.949204283855,0.95,0.94708994709,clsdep_mlp,0.7
0.3,0.941472325093,0.9425,0.938666666667,mlp,0.8
0.3,0.92538284456,0.925,0.92385786802,hardb_mlp,0.8
0.3,0.954058652788,0.955,0.952127659574,clsdep_mlp,0.8
0.3,0.941472325093,0.9425,0.938666666667,mlp,0.9
0.3,0.865053548193,0.8675,0.851540616246,hardb_mlp,0.9
0.3,0.946626964268,0.9475,0.944297082228,clsdep_mlp,0.9
0.3,0.828670803723,0.8325,0.802359882006,mlp,1.0
0.3,0.87411170053,0.8725,0.875912408759,hardb_mlp,1.0
0.3,0.948904013612,0.95,0.946524064171,clsdep_mlp,1.0
0.1,0.949804824342,0.95,0.948186528497,mlp,0.1
0.1,0.867455710139,0.8675,0.863753213368,hardb_mlp,0.1
0.1,0.954809328396,0.955,0.953367875648,clsdep_mlp,0.1
0.1,0.87683915524,0.875,0.87922705314,mlp,0.2
0.1,0.959513562206,0.96,0.958115183246,hardb_mlp,0.2
0.1,0.957386647983,0.9575,0.956072351421,clsdep_mlp,0.2
0.1,0.88337003303,0.8825,0.882793017456,mlp,0.3
0.1,0.87503753378,0.875,0.871794871795,hardb_mlp,0.3
0.1,0.856996296667,0.8575,0.851174934726,clsdep_mlp,0.3
0.1,0.959513562206,0.96,0.958115183246,mlp,0.4
0.1,0.956786107497,0.9575,0.955145118734,hardb_mlp,0.4
0.1,0.959513562206,0.96,0.958115183246,clsdep_mlp,0.4
0.1,0.951931738565,0.9525,0.950131233596,mlp,0.5
0.1,0.952081873686,0.9525,0.950391644909,hardb_mlp,0.5
0.1,0.946777099389,0.9475,0.944591029024,clsdep_mlp,0.5
0.1,0.87033329997,0.87,0.868020304569,mlp,0.6
0.1,0.951931738565,0.9525,0.950131233596,hardb_mlp,0.6
0.1,0.858372535282,0.86,0.847826086957,clsdep_mlp,0.6
0.1,0.954509058152,0.955,0.952879581152,mlp,0.7
0.1,0.952081873686,0.9525,0.950391644909,hardb_mlp,0.7
0.1,0.959513562206,0.96,0.958115183246,clsdep_mlp,0.7
0.1,0.95708637774,0.9575,0.955613577023,mlp,0.8
0.1,0.946927234511,0.9475,0.944881889764,hardb_mlp,0.8
0.1,0.875187668902,0.875,0.872448979592,clsdep_mlp,0.8
0.1,0.951931738565,0.9525,0.950131233596,mlp,0.9
0.1,0.962090881794,0.9625,0.960835509138,hardb_mlp,0.9
0.1,0.961940746672,0.9625,0.96062992126,clsdep_mlp,0.9
0.1,0.951931738565,0.9525,0.950131233596,mlp,1.0
0.1,0.951631468321,0.9525,0.949602122016,hardb_mlp,1.0
0.1,0.951631468321,0.9525,0.949602122016,clsdep_mlp,1.0
0.9,0.758532679411,0.755,0.776255707763,mlp,0.1
0.9,0.723000700631,0.715,0.771084337349,hardb_mlp,0.1
0.9,0.794715243719,0.8,0.75,clsdep_mlp,0.1
0.9,0.789560604544,0.795,0.74213836478,mlp,0.2
0.9,0.84516064458,0.845,0.841836734694,hardb_mlp,0.2
0.9,0.789410469422,0.795,0.740506329114,clsdep_mlp,0.2
0.9,0.789410469422,0.795,0.740506329114,mlp,0.3
0.9,0.5,0.485,0.653198653199,hardb_mlp,0.3
0.9,0.753478130317,0.76,0.684210526316,clsdep_mlp,0.3
0.9,0.732559303373,0.74,0.643835616438,mlp,0.4
0.9,0.771544389951,0.765,0.803347280335,hardb_mlp,0.4
