%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.1,0.9288609748773897,0.9275,0.9287469287469288,eu_mlp,0.5
0.2,0.9490541487338604,0.95,0.9468085106382979,mlp,0.5
0.2,0.9073416074467021,0.9075,0.9043927648578811,bw_mlp,0.5
0.2,0.9405464918426585,0.94,0.9393939393939394,wu_mlp,0.5
0.2,0.9306876188569714,0.93,0.9296482412060302,hb_mlp,0.5
0.2,0.9381193073766391,0.9375,0.9370277078085641,eu_mlp,0.5
0.30000000000000004,0.6408017215493945,0.6475,0.5346534653465346,mlp,0.5
0.30000000000000004,0.928585727154439,0.93,0.9243243243243243,bw_mlp,0.5
0.30000000000000004,0.9454008607746973,0.945,0.9441624365482233,wu_mlp,0.5
0.30000000000000004,0.9429736763086779,0.9425,0.9417721518987341,hb_mlp,0.5
0.30000000000000004,0.94009608647783,0.94,0.9384615384615385,eu_mlp,0.5
0.4,0.8173105795215694,0.8225,0.7788161993769471,mlp,0.5
0.4,0.9261585426884196,0.9275,0.9218328840970349,bw_mlp,0.5
0.4,0.9481283154839356,0.9475,0.947103274559194,wu_mlp,0.5
0.4,0.955109598638775,0.955,0.9538461538461539,hb_mlp,0.5
0.4,0.9498048243419077,0.95,0.9481865284974094,eu_mlp,0.5
0.5,0.6573666299669703,0.6675,0.4824902723735408,mlp,0.5
0.5,0.912821539385447,0.915,0.9055555555555556,bw_mlp,0.5
0.5,0.9448003202882594,0.945,0.9430051813471502,wu_mlp,0.5
0.5,0.9448003202882594,0.945,0.9430051813471502,hb_mlp,0.5
0.5,0.9310129116204584,0.9325,0.926829268292683,eu_mlp,0.5
0.6000000000000001,0.5,0.515,0.0,mlp,0.5
0.6000000000000001,0.922980682614353,0.925,0.9171270718232044,bw_mlp,0.5
0.6000000000000001,0.8813932539285356,0.88,0.8823529411764706,wu_mlp,0.5
0.6000000000000001,0.8641026924231807,0.8625,0.8661800486618004,hb_mlp,0.5
0.6000000000000001,0.855820238214393,0.86,0.8323353293413174,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.9041637473726354,0.905,0.8994708994708995,bw_mlp,0.5
0.7000000000000001,0.9085426884195776,0.9075,0.9081885856079405,wu_mlp,0.5
0.7000000000000001,0.9473776398758883,0.9475,0.9457364341085271,hb_mlp,0.5
