%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.9,0.8129066159543589,0.8175,0.7781155015197568,bw_mlp,0.5
0.9,0.8521419277349616,0.8525,0.8467532467532468,wu_mlp,0.5
0.9,0.7818286457812031,0.7875,0.7301587301587302,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9545090581523371,0.955,0.9528795811518325,mlp,0.5
0.0,0.9517816034430988,0.9525,0.949868073878628,bw_mlp,0.5
0.0,0.9622410169152238,0.9625,0.961038961038961,wu_mlp,0.5
0.0,0.9569362426183565,0.9575,0.9553805774278216,hb_mlp,0.5
0.0,0.9495045540986888,0.95,0.9476439790575917,eu_mlp,0.5
0.1,0.9490541487338604,0.95,0.9468085106382979,mlp,0.5
0.1,0.946626964267841,0.9475,0.9442970822281166,bw_mlp,0.5
0.1,0.9496546892202983,0.95,0.9479166666666666,wu_mlp,0.5
0.1,0.9569362426183565,0.9575,0.9553805774278216,hb_mlp,0.5
0.1,0.9519317385647083,0.9525,0.9501312335958004,eu_mlp,0.5
0.2,0.9332899609648684,0.935,0.9289617486338797,mlp,0.5
0.2,0.9234310879791813,0.925,0.9184782608695653,bw_mlp,0.5
0.2,0.9226553898508659,0.9225,0.9207161125319694,wu_mlp,0.5
0.2,0.9519317385647083,0.9525,0.9501312335958004,hb_mlp,0.5
0.2,0.9467770993894505,0.9475,0.9445910290237466,eu_mlp,0.5
0.30000000000000004,0.9205534981483336,0.9225,0.9146005509641874,mlp,0.5
0.30000000000000004,0.8527674907416675,0.855,0.8388888888888888,bw_mlp,0.5
0.30000000000000004,0.9077920128115303,0.9075,0.905852417302799,wu_mlp,0.5
0.30000000000000004,0.94692723451106,0.9475,0.9448818897637795,hb_mlp,0.5
0.30000000000000004,0.9493544189770795,0.95,0.9473684210526316,eu_mlp,0.5
0.4,0.7427184466019419,0.75,0.6598639455782312,mlp,0.5
0.4,0.8338254428986088,0.8375,0.8093841642228738,bw_mlp,0.5
0.4,0.94692723451106,0.9475,0.9448818897637795,wu_mlp,0.5
0.4,0.94692723451106,0.9475,0.9448818897637795,hb_mlp,0.5
0.4,0.8572965669102193,0.8575,0.8527131782945736,eu_mlp,0.5
0.5,0.6573666299669703,0.6675,0.4824902723735408,mlp,0.5
0.5,0.9059903913522172,0.9075,0.899728997289973,bw_mlp,0.5
0.5,0.8961064958462617,0.895,0.8960396039603961,wu_mlp,0.5
0.5,0.9390451406265639,0.94,0.9361702127659575,hb_mlp,0.5
0.5,0.8394304874386949,0.8425,0.8194842406876791,eu_mlp,0.5
0.6000000000000001,0.5515463917525774,0.565,0.18691588785046725,mlp,0.5
0.6000000000000001,0.9073666299669703,0.91,0.8983050847457628,bw_mlp,0.5
0.6000000000000001,0.8754879391452307,0.875,0.8737373737373737,wu_mlp,0.5
0.6000000000000001,0.9416224602141927,0.9425,0.9389920424403184,hb_mlp,0.5
0.6000000000000001,0.8300470423381042,0.835,0.7962962962962964,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.7891101991792614,0.795,0.7371794871794871,bw_mlp,0.5
0.7000000000000001,0.8614002602342108,0.8625,0.8533333333333333,wu_mlp,0.5
0.7000000000000001,0.8592733460114105,0.86,0.8526315789473684,hb_mlp,0.5
0.7000000000000001,0.520618556701031,0.535,0.0792079207920792,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8723351015914322,0.875,0.8587570621468925,bw_mlp,0.5
0.8,0.868681813632269,0.87,0.8602150537634409,wu_mlp,0.5
0.8,0.87748974076669,0.88,0.8651685393258426,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7895606045440897,0.795,0.742138364779874,bw_mlp,0.5
0.9,0.8260934841357221,0.83,0.7988165680473374,wu_mlp,0.5
0.9,0.8194124712241018,0.8225,0.7965616045845273,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.8820188169352418,0.8825,0.8772845953002611,mlp,0.5
0.0,0.9467770993894505,0.9475,0.9445910290237466,bw_mlp,0.5
0.0,0.9199279351416274,0.92,0.9175257731958762,wu_mlp,0.5
0.0,0.9569362426183565,0.9575,0.9553805774278216,hb_mlp,0.5
0.0,0.9519317385647083,0.9525,0.9501312335958004,eu_mlp,0.5
0.1,0.9416224602141927,0.9425,0.9389920424403184,mlp,0.5
0.1,0.9514813331998798,0.9525,0.9493333333333334,bw_mlp,0.5
0.1,0.9545090581523371,0.955,0.9528795811518325,wu_mlp,0.5
0.1,0.9619407466720048,0.9625,0.9606299212598425,hb_mlp,0.5
0.1,0.9646682013812433,0.965,0.9635416666666667,eu_mlp,0.5
0.2,0.9385947352617355,0.94,0.9351351351351351,mlp,0.5
0.2,0.870958862976679,0.8725,0.8617886178861789,bw_mlp,0.5
0.2,0.8795916324692223,0.88,0.8749999999999999,wu_mlp,0.5
0.2,0.9566359723751376,0.9575,0.9549071618037135,hb_mlp,0.5
0.2,0.9593634270843759,0.96,0.9578947368421052,eu_mlp,0.5
0.30000000000000004,0.9049394455009508,0.9075,0.895774647887324,mlp,0.5
0.30000000000000004,0.8527674907416675,0.855,0.8388888888888888,bw_mlp,0.5
0.30000000000000004,0.860474426984286,0.86,0.8585858585858587,wu_mlp,0.5
0.30000000000000004,0.9467770993894505,0.9475,0.9445910290237466,hb_mlp,0.5
0.30000000000000004,0.94692723451106,0.9475,0.9448818897637795,eu_mlp,0.5
0.4,0.7813782404163747,0.7875,0.7249190938511327,mlp,0.5
0.4,0.8527674907416675,0.855,0.8388888888888888,bw_mlp,0.5
0.4,0.9173506155539985,0.9175,0.9147286821705426,wu_mlp,0.5
0.4,0.936768091282154,0.9375,0.9340369393139842,hb_mlp,0.5
0.4,0.9417725953358022,0.9425,0.9393139841688655,eu_mlp,0.5
0.5,0.7169452507256531,0.725,0.6126760563380281,mlp,0.5
0.5,0.867330597537784,0.87,0.8531073446327684,bw_mlp,0.5
0.5,0.9108197377639877,0.91,0.9099999999999999,wu_mlp,0.5
0.5,0.9366179561605444,0.9375,0.9336870026525198,hb_mlp,0.5
0.5,0.8339755780202183,0.8375,0.8104956268221575,eu_mlp,0.5
0.6000000000000001,0.538659793814433,0.5525,0.14354066985645933,mlp,0.5
0.6000000000000001,0.8242668401561406,0.8275,0.8011527377521614,bw_mlp,0.5
0.6000000000000001,0.9420728655790211,0.9425,0.9399477806788511,wu_mlp,0.5
0.6000000000000001,0.9414723250925833,0.9425,0.9386666666666665,hb_mlp,0.5
0.6000000000000001,0.8376288659793815,0.8425,0.8061538461538462,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.8113802422179962,0.815,0.783625730994152,bw_mlp,0.5
0.7000000000000001,0.8589730757681914,0.86,0.851063829787234,wu_mlp,0.5
0.7000000000000001,0.8589730757681914,0.86,0.851063829787234,hb_mlp,0.5
0.7000000000000001,0.6728305474927435,0.6825,0.5171102661596958,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8353518166349715,0.84,0.8048780487804879,bw_mlp,0.5
0.8,0.8864227805024523,0.8875,0.88,wu_mlp,0.5
0.8,0.8551696526874187,0.855,0.8520408163265306,hb_mlp,0.5
0.8,0.5077319587628866,0.5225,0.030456852791878174,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7951656490841758,0.8,0.7546012269938651,bw_mlp,0.5
0.9,0.8115303773396056,0.815,0.7848837209302325,wu_mlp,0.5
0.9,0.8612501251126014,0.8625,0.8525469168900804,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.8940046041437294,0.895,0.8882978723404256,mlp,0.5
0.0,0.9390451406265639,0.94,0.9361702127659575,bw_mlp,0.5
0.0,0.94237313582224,0.9425,0.9405684754521964,wu_mlp,0.5
0.0,0.9622410169152238,0.9625,0.961038961038961,hb_mlp,0.5
0.0,0.8542438194374937,0.8525,0.8571428571428571,eu_mlp,0.5
0.1,0.9388950055049544,0.94,0.9358288770053476,mlp,0.5
0.1,0.9416224602141927,0.9425,0.9389920424403184,bw_mlp,0.5
0.1,0.9276598939045141,0.9275,0.9258312020460359,wu_mlp,0.5
0.1,0.9567861074967471,0.9575,0.9551451187335093,hb_mlp,0.5
0.1,0.9546591932739465,0.955,0.953125,eu_mlp,0.5
0.2,0.9079671704534081,0.91,0.9005524861878453,mlp,0.5
0.2,0.9440496446802121,0.945,0.9414893617021276,bw_mlp,0.5
0.2,0.94465018516665,0.945,0.9427083333333334,wu_mlp,0.5
0.2,0.9273596236612952,0.9275,0.9250645994832042,hb_mlp,0.5
0.2,0.9495045540986888,0.95,0.9476439790575917,eu_mlp,0.5
0.30000000000000004,0.8972074867380643,0.9,0.8863636363636364,mlp,0.5
0.30000000000000004,0.9035632068861976,0.905,0.8972972972972973,bw_mlp,0.5
0.30000000000000004,0.9296366730057051,0.93,0.9270833333333333,wu_mlp,0.5
0.30000000000000004,0.9441997798018216,0.945,0.9417989417989417,hb_mlp,0.5
0.30000000000000004,0.8785156640976879,0.8775,0.8784119106699751,eu_mlp,0.5
0.4,0.8016965268741868,0.8075,0.7539936102236421,mlp,0.5
0.4,0.9034130717645882,0.905,0.8967391304347826,bw_mlp,0.5
0.4,0.8777649884896407,0.8775,0.8753180661577608,wu_mlp,0.5
0.4,0.8741117005304774,0.8725,0.875912408759124,hb_mlp,0.5
0.4,0.9290361325192673,0.93,0.9255319148936171,eu_mlp,0.5
0.5,0.6676759083174858,0.6775,0.5057471264367817,mlp,0.5
0.5,0.900385346812131,0.9025,0.8919667590027701,bw_mlp,0.5
0.5,0.931913722350115,0.9325,0.9291338582677166,wu_mlp,0.5
0.5,0.9313131818636773,0.9325,0.9276139410187668,hb_mlp,0.5
0.5,0.9282854569112201,0.93,0.9234972677595628,eu_mlp,0.5
0.6000000000000001,0.5463917525773196,0.56,0.16981132075471697,mlp,0.5
0.6000000000000001,0.818511660494445,0.8225,0.7893175074183976,bw_mlp,0.5
0.6000000000000001,0.864728255429887,0.865,0.8601036269430052,wu_mlp,0.5
0.6000000000000001,0.9440496446802121,0.945,0.9414893617021276,hb_mlp,0.5
0.6000000000000001,0.7427184466019419,0.75,0.6598639455782312,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.8133570213191873,0.8175,0.782089552238806,bw_mlp,0.5
0.7000000000000001,0.8908267440696628,0.8925,0.8828337874659401,wu_mlp,0.5
0.7000000000000001,0.8855219697727955,0.8875,0.8760330578512397,hb_mlp,0.5
0.7000000000000001,0.6986037433690321,0.7075,0.5714285714285715,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8265438895005506,0.83,0.8023255813953489,bw_mlp,0.5
0.8,0.9261585426884196,0.9275,0.9218328840970349,wu_mlp,0.5
0.8,0.8926533880492443,0.895,0.8826815642458101,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7925883294965469,0.7975,0.7507692307692307,bw_mlp,0.5
0.9,0.8646031428285457,0.8675,0.8490028490028491,wu_mlp,0.5
0.9,0.7455960364327895,0.7525,0.668896321070234,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9441997798018216,0.945,0.9417989417989417,mlp,0.5
0.0,0.8606495846261636,0.8625,0.8493150684931507,bw_mlp,0.5
0.0,0.5,0.485,0.6531986531986532,wu_mlp,0.5
0.0,0.94920428385547,0.95,0.9470899470899472,hb_mlp,0.5
0.0,0.9495045540986888,0.95,0.9476439790575917,eu_mlp,0.5
0.1,0.9366179561605444,0.9375,0.9336870026525198,mlp,0.5
0.1,0.9337403663296967,0.935,0.9301075268817205,bw_mlp,0.5
0.1,0.9176508857972175,0.9175,0.9156010230179028,wu_mlp,0.5
0.1,0.94692723451106,0.9475,0.9448818897637795,hb_mlp,0.5
0.1,0.871684516064458,0.87,0.8737864077669902,eu_mlp,0.5
0.2,0.8770393354018616,0.88,0.8628571428571429,mlp,0.5
0.2,0.9361675507957162,0.9375,0.9326145552560647,bw_mlp,0.5
0.2,0.8654789310379342,0.865,0.8636363636363636,wu_mlp,0.5
0.2,0.9566359723751376,0.9575,0.9549071618037135,hb_mlp,0.5
0.2,0.9495045540986888,0.95,0.9476439790575917,eu_mlp,0.5
0.30000000000000004,0.8053247923130817,0.81,0.7682926829268293,mlp,0.5
0.30000000000000004,0.842458212391152,0.845,0.8258426966292135,bw_mlp,0.5
0.30000000000000004,0.8598738864978481,0.86,0.8556701030927835,wu_mlp,0.5
0.30000000000000004,0.9617906115503954,0.9625,0.9604221635883905,hb_mlp,0.5
0.30000000000000004,0.8776148533680312,0.8775,0.8746803069053709,eu_mlp,0.5
0.4,0.784405965368832,0.79,0.7341772151898734,mlp,0.5
0.4,0.8911270143128817,0.8925,0.8840970350404312,bw_mlp,0.5
0.4,0.9445000500450406,0.945,0.9424083769633509,wu_mlp,0.5
0.4,0.8688069262336102,0.8675,0.8697788697788696,hb_mlp,0.5
0.4,0.934190771694525,0.935,0.9312169312169312,eu_mlp,0.5
0.5,0.7217996196576919,0.73,0.6170212765957447,mlp,0.5
0.5,0.8056250625563006,0.81,0.7710843373493975,bw_mlp,0.5
0.5,0.9290361325192673,0.93,0.9255319148936171,wu_mlp,0.5
0.5,0.9441997798018216,0.945,0.9417989417989417,hb_mlp,0.5
0.5,0.8288209388449606,0.8325,0.8035190615835778,eu_mlp,0.5
0.6000000000000001,0.5541237113402062,0.5675,0.19534883720930232,mlp,0.5
0.6000000000000001,0.8365528976078471,0.84,0.8139534883720931,bw_mlp,0.5
0.6000000000000001,0.8475878290461416,0.8475,0.8439897698209717,wu_mlp,0.5
0.6000000000000001,0.9337403663296967,0.935,0.9301075268817205,hb_mlp,0.5
0.6000000000000001,0.8092783505154639,0.815,0.7643312101910829,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.873235912321089,0.875,0.8633879781420764,bw_mlp,0.5
0.7000000000000001,0.8955059553598238,0.895,0.8939393939393939,wu_mlp,0.5
0.7000000000000001,0.8926533880492443,0.895,0.8826815642458101,hb_mlp,0.5
0.7000000000000001,0.6701030927835052,0.68,0.5076923076923077,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8338254428986088,0.8375,0.8093841642228738,bw_mlp,0.5
0.8,0.8453358022219998,0.8475,0.8310249307479224,wu_mlp,0.5
0.8,0.832299069162246,0.835,0.8135593220338985,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.8050245220698629,0.81,0.765432098765432,bw_mlp,0.5
0.9,0.832299069162246,0.835,0.8135593220338985,wu_mlp,0.5
0.9,0.8012210989890902,0.805,0.7705882352941177,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9519317385647083,0.9525,0.9501312335958004,mlp,0.5
0.0,0.9543589230307277,0.955,0.9526315789473684,bw_mlp,0.5
0.0,0.9598138324492044,0.96,0.9585492227979275,wu_mlp,0.5
0.0,0.9543589230307277,0.955,0.9526315789473684,hb_mlp,0.5
0.0,0.9520818736863178,0.9525,0.950391644908616,eu_mlp,0.5
0.1,0.8905264738264438,0.8925,0.8815426997245179,mlp,0.5
0.1,0.9158492643379041,0.9175,0.9100817438692097,bw_mlp,0.5
0.1,0.9103693323991594,0.91,0.9086294416243655,wu_mlp,0.5
0.1,0.9593634270843759,0.96,0.9578947368421052,hb_mlp,0.5
0.1,0.9493544189770795,0.95,0.9473684210526316,eu_mlp,0.5
0.2,0.8641527374637173,0.8675,0.846376811594203,mlp,0.5
0.2,0.8554949454509058,0.8575,0.8429752066115703,bw_mlp,0.5
0.2,0.94920428385547,0.95,0.9470899470899472,wu_mlp,0.5
0.2,0.868681813632269,0.87,0.8602150537634409,hb_mlp,0.5
0.2,0.871259133219898,0.8725,0.8632707774798928,eu_mlp,0.5
0.30000000000000004,0.8054749274346912,0.81,0.7696969696969697,mlp,0.5
0.30000000000000004,0.9281353217896107,0.93,0.9230769230769231,bw_mlp,0.5
0.30000000000000004,0.920078070263237,0.92,0.917948717948718,wu_mlp,0.5
0.30000000000000004,0.932213992593334,0.9325,0.92987012987013,hb_mlp,0.5
0.30000000000000004,0.8635271744570113,0.865,0.8540540540540541,eu_mlp,0.5
0.4,0.8586978280452408,0.8625,0.8377581120943953,mlp,0.5
0.4,0.8374537083375038,0.84,0.8202247191011236,bw_mlp,0.5
0.4,0.9199279351416274,0.92,0.9175257731958762,wu_mlp,0.5
0.4,0.94692723451106,0.9475,0.9448818897637795,hb_mlp,0.5
0.4,0.9493544189770795,0.95,0.9473684210526316,eu_mlp,0.5
0.5,0.644480032028826,0.655,0.45238095238095244,mlp,0.5
0.5,0.859448503653288,0.8625,0.842406876790831,bw_mlp,0.5
0.5,0.9191772595335802,0.92,0.9153439153439152,wu_mlp,0.5
0.5,0.9314633169852867,0.9325,0.9280000000000002,hb_mlp,0.5
0.5,0.922980682614353,0.925,0.9171270718232044,eu_mlp,0.5
0.6000000000000001,0.5,0.515,0.0,mlp,0.5
0.6000000000000001,0.8823441096987288,0.885,0.8700564971751412,bw_mlp,0.5
0.6000000000000001,0.8513912521269142,0.8525,0.8426666666666666,wu_mlp,0.5
0.6000000000000001,0.9467770993894505,0.9475,0.9445910290237466,hb_mlp,0.5
0.6000000000000001,0.7553047742968672,0.7625,0.6779661016949152,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.8133570213191873,0.8175,0.782089552238806,bw_mlp,0.5
0.7000000000000001,0.8588229406465819,0.86,0.8502673796791443,wu_mlp,0.5
0.7000000000000001,0.8879491542388149,0.89,0.8784530386740331,hb_mlp,0.5
0.7000000000000001,0.6961765589030127,0.705,0.5693430656934306,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8441347212491243,0.8475,0.8231884057971015,bw_mlp,0.5
0.8,0.8582224001601442,0.86,0.8469945355191256,wu_mlp,0.5
0.8,0.8504904413972575,0.8525,0.837465564738292,hb_mlp,0.5
0.8,0.5051546391752577,0.52,0.020408163265306124,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7947152437193474,0.8,0.75,bw_mlp,0.5
0.9,0.8278951055950355,0.83,0.8121546961325967,wu_mlp,0.5
0.9,0.7894104694224803,0.795,0.7405063291139241,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.946626964267841,0.9475,0.9442970822281166,mlp,0.5
0.0,0.8703583224902413,0.8725,0.8587257617728531,bw_mlp,0.5
0.0,0.8780652587328596,0.8775,0.8765743073047858,wu_mlp,0.5
0.0,0.9543589230307277,0.955,0.9526315789473684,hb_mlp,0.5
0.0,0.9545090581523371,0.955,0.9528795811518325,eu_mlp,0.5
0.1,0.9210039035131619,0.9225,0.9159891598915989,mlp,0.5
0.1,0.8556450805725152,0.8575,0.843835616438356,bw_mlp,0.5
0.1,0.9493544189770795,0.95,0.9473684210526316,wu_mlp,0.5
0.1,0.8765388849964968,0.875,0.8780487804878049,hb_mlp,0.5
0.1,0.8663797417675908,0.865,0.8676470588235294,eu_mlp,0.5
0.2,0.9385947352617355,0.94,0.9351351351351351,mlp,0.5
0.2,0.8606495846261636,0.8625,0.8493150684931507,bw_mlp,0.5
0.2,0.9495045540986888,0.95,0.9476439790575917,wu_mlp,0.5
0.2,0.9517816034430988,0.9525,0.949868073878628,hb_mlp,0.5
0.2,0.9519317385647083,0.9525,0.9501312335958004,eu_mlp,0.5
0.30000000000000004,0.8664297868081273,0.87,0.847953216374269,mlp,0.5
0.30000000000000004,0.8777900110099089,0.88,0.8666666666666667,bw_mlp,0.5
0.30000000000000004,0.8785156640976879,0.8775,0.8784119106699751,wu_mlp,0.5
0.30000000000000004,0.9543589230307277,0.955,0.9526315789473684,hb_mlp,0.5
0.30000000000000004,0.9440496446802121,0.945,0.9414893617021276,eu_mlp,0.5
0.4,0.7483234911420278,0.755,0.6754966887417219,mlp,0.5
0.4,0.9287358622760484,0.93,0.9247311827956988,bw_mlp,0.5
0.4,0.845460914823341,0.845,0.8434343434343435,wu_mlp,0.5
0.4,0.9443499149234311,0.945,0.9421052631578948,hb_mlp,0.5
0.4,0.8621509358422581,0.8625,0.8571428571428571,eu_mlp,0.5
0.5,0.7039085176658993,0.7125,0.5848375451263539,mlp,0.5
0.5,0.852617355620058,0.855,0.8379888268156425,bw_mlp,0.5
0.5,0.8759383445100591,0.875,0.8756218905472636,wu_mlp,0.5
0.5,0.9372184966469823,0.9375,0.935064935064935,hb_mlp,0.5
0.5,0.8432339105194675,0.8475,0.8168168168168168,eu_mlp,0.5
0.6000000000000001,0.5103092783505154,0.525,0.04040404040404041,mlp,0.5
0.6000000000000001,0.8694575117605845,0.8725,0.853868194842407,bw_mlp,0.5
0.6000000000000001,0.934190771694525,0.935,0.9312169312169312,wu_mlp,0.5
0.6000000000000001,0.9543589230307277,0.955,0.9526315789473684,hb_mlp,0.5
0.6000000000000001,0.7938144329896908,0.8,0.7402597402597402,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.8529176258632769,0.855,0.839779005524862,bw_mlp,0.5
0.7000000000000001,0.8565458913021721,0.8575,0.8488063660477454,wu_mlp,0.5
0.7000000000000001,0.883695325793214,0.885,0.8763440860215054,hb_mlp,0.5
0.7000000000000001,0.6367480732659393,0.6475,0.4337349397590361,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8467120408367532,0.85,0.8265895953757225,bw_mlp,0.5
0.8,0.8658042238014213,0.8675,0.8555858310626703,wu_mlp,0.5
0.8,0.8331998798919027,0.835,0.819672131147541,hb_mlp,0.5
0.8,0.5025773195876289,0.5175,0.010256410256410256,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7718196376739066,0.7775,0.7174603174603176,bw_mlp,0.5
0.9,0.8477629866880193,0.85,0.8333333333333334,wu_mlp,0.5
0.9,0.7120908817936142,0.72,0.6083916083916084,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.9340406365729156,0.935,0.9308510638297872,mlp,0.5
0.0,0.9440496446802121,0.945,0.9414893617021276,bw_mlp,0.5
0.0,0.9546591932739465,0.955,0.953125,wu_mlp,0.5
0.0,0.8800420378340508,0.88,0.8769230769230768,hb_mlp,0.5
0.0,0.9546591932739465,0.955,0.953125,eu_mlp,0.5
0.1,0.9540586527875089,0.955,0.9521276595744681,mlp,0.5
0.1,0.9440496446802121,0.945,0.9414893617021276,bw_mlp,0.5
0.1,0.9194775297767991,0.92,0.9162303664921466,wu_mlp,0.5
0.1,0.9542087879091182,0.955,0.9523809523809524,hb_mlp,0.5
0.1,0.957086377739966,0.9575,0.9556135770234987,eu_mlp,0.5
0.2,0.8873486137523772,0.89,0.8757062146892656,mlp,0.5
0.2,0.9366179561605444,0.9375,0.9336870026525198,bw_mlp,0.5
0.2,0.94692723451106,0.9475,0.9448818897637795,wu_mlp,0.5
0.2,0.8653287959163247,0.865,0.8629441624365483,hb_mlp,0.5
0.2,0.9495045540986888,0.95,0.9476439790575917,eu_mlp,0.5
0.30000000000000004,0.8690071063957562,0.8725,0.8513119533527697,mlp,0.5
0.30000000000000004,0.9337403663296967,0.935,0.9301075268817205,bw_mlp,0.5
0.30000000000000004,0.9473776398758883,0.9475,0.9457364341085271,wu_mlp,0.5
0.30000000000000004,0.94920428385547,0.95,0.9470899470899472,hb_mlp,0.5
0.30000000000000004,0.9493544189770795,0.95,0.9473684210526316,eu_mlp,0.5
0.4,0.8456610949854869,0.85,0.8192771084337348,mlp,0.5
0.4,0.8445851266139527,0.8475,0.8262108262108263,bw_mlp,0.5
0.4,0.868056250625563,0.8675,0.8664987405541562,wu_mlp,0.5
0.4,0.8547192473225904,0.855,0.8497409326424871,hb_mlp,0.5
0.4,0.9081173055750176,0.91,0.9010989010989011,eu_mlp,0.5
0.5,0.6781353217896107,0.6875,0.5318352059925094,mlp,0.5
0.5,0.8395806225603043,0.8425,0.8205128205128205,bw_mlp,0.5
0.5,0.9216044439995996,0.9225,0.9177718832891247,wu_mlp,0.5
0.5,0.9158492643379041,0.9175,0.9100817438692097,hb_mlp,0.5
0.5,0.930862776498849,0.9325,0.9264305177111716,eu_mlp,0.5
0.6000000000000001,0.5103092783505154,0.525,0.04040404040404041,mlp,0.5
0.6000000000000001,0.8183615253728356,0.8225,0.7880597014925373,bw_mlp,0.5
0.6000000000000001,0.9134220798718847,0.915,0.907608695652174,wu_mlp,0.5
0.6000000000000001,0.8742618356520868,0.8725,0.8765133171912832,hb_mlp,0.5
0.6000000000000001,0.7246772094885398,0.7325,0.627177700348432,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.8706585927334601,0.8725,0.8602739726027396,bw_mlp,0.5
0.7000000000000001,0.9011360224201782,0.9025,0.8948787061994609,wu_mlp,0.5
0.7000000000000001,0.8982584325893305,0.9,0.8907103825136613,hb_mlp,0.5
0.7000000000000001,0.634020618556701,0.645,0.42276422764227645,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.849289360424382,0.8525,0.8299711815561961,bw_mlp,0.5
